"kge_HYPE_Obs","kge_PRMS_Obs","kgeRAVEN_Obs","kge_HYPE_RAVEN","kge_HYPE_PRMS","kge_PRMS_RAVEN","nse_HYPE_Obs","nse_PRMS_Obs","nse_RAVEN_Obs","nse_HYPE_PRMS","nse_HYPE_RAVEN","nse_PRMS_RAVEN","lnse_HYPE_Obs","lnse_PRMS_Obs","lnse_RAVEN_Obs","lnse_HYPE_PRMS","lnse_HYPE_RAVEN","lnse_PRMS_RAVEN","gauge_name"
0.313118711822583,0.258457381969192,0.23447536339725,0.46789309899379,0.781575601989397,0.720821149207748,0.405777573707385,0.324062394471468,0.291180435823828,0.719211854983525,-0.0187513412047713,0.571528224016235,-Inf,-4.39545974000793,-1.91720552507138,-Inf,1,0.447158732201634,"SWCSB"
0.714633980945365,0.807327033110365,0.837808361242129,0.762149721305638,0.814865735247716,0.912249926950404,0.694011819009855,0.742268757085708,0.788075421675459,0.714352681627193,0.628596396580367,0.859142509723429,-0.671757440763467,-0.0995276145656683,-0.314088315025704,0.154038773370077,1,0.662313241303627,"SMRBB"
0.812660864489039,0.844100022664339,0.894598401759465,0.80503096639985,0.859403760812429,0.866542948891602,0.730240786171628,0.775711792463356,0.801430826901795,0.725111713073653,0.702006123065485,0.86889859345918,0.0720738282536719,0.40327408686808,-0.272125689110277,0.369551772945708,1,0.723438154820061,"SMRIB"
0.598670953235132,0.685690793175467,0.536878552556329,0.558738136530607,0.711326597330511,0.643481727385589,0.17874564033784,0.377984437764438,-0.0209496833519458,0.498440257898093,0.192333249683214,0.493992091634157,NA,NA,NA,-0.481931344050343,NA,NA,"MRWIB"
0.330388688537633,0.626484442448748,0.226661492752729,0.414639060937289,0.419708548021183,-0.330146011479842,-0.229857246099504,0.204538496907465,-0.643514996351178,0.176878202609083,0.013021976156296,0.140839889885913,NA,-0.0572939582196683,NA,-Inf,NA,NA,"NFKMR"
0.504802399445686,0.0993570009965101,0.546643321018154,0.654081324027554,0.22123961471311,0.0318968076979551,0.436700045391498,-0.866247161048623,0.216441267580789,0.35232869252475,0.560592402770566,-0.703124657036951,-1.32735437786522,NA,-0.780596668572242,-0.975572123975664,1,NA,"MREIB"
-0.197278942313055,-0.540712613007636,0.67005448075864,-0.220635090183271,-0.426816902702603,-0.302694570749379,-0.11918558307382,-3.45825360903594,0.404773372215803,-0.0670638012896629,-0.1480806599281,-2.58679167139744,NA,NA,NA,NA,1,NA,"CLCMO"
0.382445369711528,-1.97750292399363,0.283563511257446,0.288153212942162,-0.000559295758373102,-2.79294703867167,0.0479463506985782,-4.90103976034548,-0.120608828066528,0.274000129539652,-0.050066300225502,-6.43663968452055,NA,NA,NA,-Inf,1,NA,"LDCIB"
0.560392068762603,-3.26899983911244,0.340028588660067,0.622164218441274,-0.0887415316657023,-2.05317277692717,0.0532208813995781,-14.8573049942703,-0.551928227655604,0.210610708002406,0.425205501197909,-5.09916949103355,NA,NA,NA,-Inf,1,NA,"BTCIB"
0.537584156095915,-0.0571809143398418,0.414570042702049,0.721201114742783,0.357791906569691,-0.31639769321169,0.530354453917288,-1.08874852232311,0.368359324878164,0.473381229047612,0.698414566107471,-1.0115312748645,NA,NA,NA,-Inf,1,NA,"PPCMO"
0.572017067150445,0.450778967615066,0.602763209694766,0.652173874674234,0.853296108597519,0.462499460901398,0.0651067351265073,-0.110968231869007,0.244907013078342,0.892524881026296,0.815990420736263,0.689247841424506,NA,NA,NA,-Inf,1,0.175903295380368,"BCBMO"
-1.50685689083274,-2.0079046459193,0.0701851200636309,-0.644258399698587,0.498732995148635,-1.06375007400034,-5.75697906080593,-7.42899002049849,-1.59187787390896,0.0996382354540086,-1.40877508032402,-1.18030920233437,NA,NA,NA,-Inf,1,NA,"RKCMO"
